iteration,avg_val_score,retrained_test_score,cv_ensembled_test_score,post_hoc_surrogate_incumbent_iteration,post_hoc_surrogate_incumbent_mean,dataset_id,repetition,outer_fold,optimizer,metric,problem_type,model,mitigation,reshuffling,inner_split,selection_set_size,random_state,outer_n_folds,outer_n_repeats,experiment_source,raw_experiment_id,experiment_id,normalized_avg_val_score,normalized_retrained_test_score,normalized_cv_ensembled_test_score
249,0.22891784747292243,0.24586824830614018,0.23787913966692686,203,-0.7738433480262756,363700,0,0,hebo,roc_auc,binary,LGBM,,False,cv,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_cv,0.1260473064989643,0.07673816568047385,0.045911949685533936
0,0.20869687587953833,0.23955716909048697,0.24568883635519345,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06437768240343324,0.054622781065089075,0.07040714995034732
1,0.2827188291584577,0.29729615636279205,0.29332798615361877,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.2901287553648071,0.2569526627218936,0.21982787156570624
2,0.2321981424148607,0.2721573759419128,0.2723578951812061,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.13605150214592282,0.16886094674556254,0.15405494869248584
3,0.3198705319448354,0.2514616797180066,0.2988580957004454,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.40343347639484994,0.0963387573964498,0.23717312148295258
4,0.32690683929074016,0.29786605314815207,0.298942524853832,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.4248927038626608,0.258949704142012,0.2374379344587881
5,0.2316352378271882,0.2488654832513667,0.2627329716951263,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1343347639484976,0.08724112426035528,0.12386626944720265
6,0.24669293554742477,0.30174979420393855,0.2867636194778056,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.18025751072961396,0.27255917159763304,0.1992386626944715
7,0.26118772867998874,0.2339320767461004,0.25678071638136635,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.22446351931330474,0.03491124260355042,0.10519695465077719
8,0.2565437658316916,0.27631551174620594,0.26583574308208624,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.21030042918454955,0.18343195266272203,0.13359814630916889
9,0.22839853644807206,0.25302361905565995,0.26409439179348637,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1244635193133048,0.10181213017751514,0.12813637868255545
10,0.5,0.5,0.5,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.9527896995708156,0.9672707100591715,0.8680569347898045
11,0.2119335772586547,0.23951495451379357,0.24112966207231357,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07424892703862673,0.054474852071006,0.05610724925521323
12,0.21770334928229662,0.2441480043058868,0.26017898980517973,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.09184549356223169,0.07071005917159776,0.11585567692816923
13,0.2708274697438784,0.26393608713088623,0.26452709120459295,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.253862660944206,0.140051775147929,0.12949354518371375
14,0.2118632141851955,0.24461236464951341,0.24763070688308675,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07403433476394816,0.07233727810650889,0.07649784839457113
15,0.27047565437658316,0.29856259366359195,0.30630896848681843,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.2527896995708155,0.26139053254437855,0.260542866600463
16,0.22459893048128343,0.2456360681343268,0.25326635287164656,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.11287553648068675,0.0759245562130181,0.09417411453161173
17,0.25175907683647614,0.27653713827384596,0.28131793908436586,0,-0.7913031241204617,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.19570815450643755,0.184208579881657,0.18215822575306176
18,0.2029271038558964,0.23619055659919364,0.25226375667517986,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.046781115879828285,0.04282544378698226,0.09102946044356124
19,0.3847452856740783,0.33014965067437796,0.3471937860143106,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.6012875536480689,0.37207840236686435,0.3887785501489567
20,0.28384463833380247,0.262817400848513,0.29102729172383224,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.29356223175965684,0.13613165680473402,0.2126117179741805
21,0.5,0.5,0.5,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.9527896995708156,0.9672707100591715,0.8680569347898045
22,0.2980579791725302,0.3020875108174853,0.3004094813939253,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.336909871244635,0.2737426035502961,0.2420390599139355
23,0.22495074584857866,0.24372585853895345,0.2455727462692867,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.11394849785407726,0.0692307692307693,0.07004303210857284
24,0.2678018575851393,0.30757540578761855,0.2932646642885789,18,-0.7970728961441036,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.2446351931330472,0.29297337278106556,0.21962926183382975
25,0.21320011258091753,0.23296114148215374,0.2476834751039534,18,-0.79616379737854,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07811158798283263,0.03150887573964507,0.07666335650446844
26,0.2108781311567689,0.24875994680963343,0.24830614011018004,18,-0.7960153222084045,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07103004291845487,0.08687130177514836,0.07861635220125758
27,0.22938361947649877,0.2518943791291133,0.2504590835215399,18,-0.7960303425788879,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.1274678111587984,0.09785502958579903,0.08536908308507062
28,0.21798480157613287,0.24548831711590002,0.2494564873250733,18,-0.7960669994354248,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0927038626609443,0.07540680473372771,0.08222442899702047
29,0.21446664790318037,0.23527238955611374,0.2492348607974334,18,-0.7954355478286743,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.08197424892703854,0.039607988165680764,0.08152929493545172
30,0.1989867717421897,0.23727758194904702,0.25228486396352656,30,-0.8009201288223267,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.034763948497854115,0.04663461538461569,0.0910956636875203
31,0.21277793414016322,0.2392827743419803,0.2459421238153534,30,-0.800418496131897,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0768240343347639,0.053661242603550624,0.07120158887785465
32,0.20883760202645651,0.23379487937184718,0.24996306224539322,30,-0.800286054611206,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06480686695278971,0.034430473372781586,0.08381330685203513
33,0.21622572473965662,0.23708761635392694,0.23372100386263384,30,-0.7999807000160217,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.08733905579399141,0.04596893491124262,0.032869910625620606
34,0.21066704193639174,0.2372037064398338,0.24987863309200664,30,-0.8002529144287109,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0703862660944205,0.04637573964497108,0.08354849387619959
35,0.22706163805235013,0.23243345927348713,0.23028051586212717,30,-0.7997605800628662,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.12038626609442066,0.029659763313609706,0.022078781860310807
36,0.2034900084435688,0.23692931169132692,0.24260717225658024,30,-0.8001675009727478,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.04849785407725317,0.045414201183431854,0.06074147633234015
37,0.2188291584576415,0.2521687738776198,0.26360892416151305,30,-0.8001134991645813,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0952789699570818,0.09881656804733709,0.1266137040714995
38,0.2058823529411764,0.23347827004664712,0.24275492327500692,30,-0.8001737594604492,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.055793991416308836,0.03332100591716006,0.061204899040052885
39,0.20405291303124118,0.23962049095552695,0.24678641534922008,30,-0.7996635437011719,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.050214592274678053,0.0548446745562133,0.0738497186362129
40,0.20799324514494788,0.2486016421470334,0.26131878337589964,30,-0.7993113994598389,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06223175965665222,0.0863165680473376,0.11943065210195257
41,0.21397410638896708,0.23799522975283371,0.2323806910526205,30,-0.7993791103363037,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.08047210300429189,0.04914940828402413,0.02866600463422688
42,0.20728961441035754,0.235156299470207,0.24248052852650015,30,-0.7996084690093994,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06008583690987154,0.03920118343195268,0.06034425686858614
43,0.2119335772586547,0.2463748232264601,0.24757793866222,30,-0.7993595600128174,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07424892703862673,0.07851331360946767,0.07633234028467348
44,0.1999718547706163,0.24368364396226017,0.25774109800113987,30,-0.7997457385063171,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0377682403433474,0.06908284023668662,0.10820920225091027
45,0.20405291303124118,0.233889862169407,0.23985267112734032,44,-0.7998027801513672,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.050214592274678053,0.03476331360946734,0.05210195299569669
46,0.21320011258091764,0.2536673913502333,0.25704455748569977,30,-0.7998249530792236,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07811158798283298,0.10406804733727858,0.10602449520026441
47,0.2064452575288488,0.23447031259894047,0.23896616501678025,44,-0.79989093542099,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.05751072961373371,0.03679733727810695,0.049321416749420324
48,0.20883760202645651,0.2400004221457669,0.24270215505414028,30,-0.800014078617096,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06480686695278971,0.05617603550295867,0.061039390930155576
49,0.2198142414860681,0.23366823564176697,0.23658104143360692,44,-0.7999034523963928,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.09828326180257509,0.03398668639053235,0.04184045018205833
50,0.24613003095975228,0.28644701015260565,0.2758300441142326,30,-0.7999333739280701,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.17854077253218875,0.21893491124260359,0.16494538232373354
51,0.2025049254151421,0.23584228634147364,0.24703970280938004,30,-0.8000977635383606,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.04549356223175954,0.041605029585798814,0.07464415756372023
52,0.2133408387278356,0.23496633387508714,0.23920889883276697,44,-0.7997953295707703,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.07854077253218877,0.03853550295858039,0.050082754054948476
53,0.216858992400788,0.24045422884522027,0.2570973257065665,30,-0.7997084259986877,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0892703862660942,0.057766272189349425,0.10619000331016205
54,0.2074303405572755,0.23407982776452718,0.2434514637904468,44,-0.7996646165847778,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.060515021459227346,0.03542899408284081,0.06338960609069805
55,0.21108922037714595,0.24123519851404684,0.24394748506659358,44,-0.7996561527252197,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.0716738197424889,0.0605029585798817,0.06494538232373388
56,0.1989867717421897,0.24383139498068684,0.25743504232011316,44,-0.8007614612579346,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.034763948497854115,0.06960059171597661,0.10724925521350528
57,0.20764142977765265,0.24656478882158006,0.2548177385651267,44,-0.8008394837379456,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06115879828326171,0.07917899408284036,0.09904005296259537
58,0.21896988460455946,0.2533824429575532,0.24021149502923356,44,-0.8009006977081299,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.09570815450643759,0.10306952662721897,0.05322740814299863
59,0.2084154235857023,0.23635941490596712,0.24327205183950018,44,-0.800711989402771,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06351931330472131,0.043417159763314186,0.06282687851704707
60,0.2084154235857023,0.24358866116470013,0.24896046604892674,44,-0.8008391261100769,363700,0,0,hebo,roc_auc,binary,LGBM,,False,holdout,0.0,78,3,3,LGBM_363700_20260405_160514,363700_rep0_fold0_hebo_roc_auc_holdout,LGBM_363700_20260405_160514::363700_rep0_fold0_hebo_roc_auc_holdout,0.06351931330472131,0.06875000000000009,0.08066865276398533
