iteration,experiment_id,experiment_source,raw_experiment_id,dataset_id,model,optimizer,metric,problem_type,mitigation,reshuffling,inner_split,selection_set_size,repetition,outer_fold,random_state,outer_n_folds,outer_n_repeats,val_performance,normalized_val_loss,retrain_test_loss,normalized_retrain_test_loss,ensembled_test_loss,normalized_ensembled_test_loss,retrain_meta_overfitting,ensemble_meta_overfitting,retrain_regret,ensemble_regret,retrain_overtuning,ensemble_overtuning,relative_retrain_overtuning,relative_ensemble_overtuning,normalized_retrain_overtuning,normalized_ensemble_overtuning,val_loss
170,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
171,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
172,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
173,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
174,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
175,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
176,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
177,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
178,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
179,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
180,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
181,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
182,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
183,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
184,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
185,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2083206899154588,0.2554391411258433,0.2829059829059828,0.09092853323828148,0.2832264957264957,0.10433569979716004,0.0745852929905239,0.0749058058110369,0.0219729344729343,0.0203110161443494,0.0158713200379865,0.0126424501424501,3.7661971830986505,8.255813953488197,0.04765638923542979,0.04500507099391467,0.2083206899154588
186,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
187,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
188,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
189,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
190,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
191,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
192,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
193,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
194,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
195,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
196,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048713507099643,0.24699537504538507,0.2675688509021842,0.04487613616111184,0.2705840455840456,0.05933062880324524,0.0626975001922198,0.0657126948740812,0.0066358024691357,0.0076685660018993,0.0005341880341879,0.0,0.1267605633802583,0.0,0.0016039921582601565,0.0,0.2048713507099643
197,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048245794110343,0.24688088183844994,0.2702872744539411,0.05303867403314892,0.2695631528964861,0.0556964164976328,0.0654626950429067,0.0647385734854517,0.0093542260208926,0.0066476733143399,0.0032526115859448,0.0,0.7718309859154876,0.0,0.00976653003029727,0.0,0.2048245794110343
198,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048245794110343,0.24688088183844994,0.2702872744539411,0.05303867403314892,0.2695631528964861,0.0556964164976328,0.0654626950429067,0.0647385734854517,0.0093542260208926,0.0066476733143399,0.0032526115859448,0.0,0.7718309859154876,0.0,0.00976653003029727,0.0,0.2048245794110343
199,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048245794110343,0.24688088183844994,0.2702872744539411,0.05303867403314892,0.2695631528964861,0.0556964164976328,0.0654626950429067,0.0647385734854517,0.0093542260208926,0.0066476733143399,0.0032526115859448,0.0,0.7718309859154876,0.0,0.00976653003029727,0.0,0.2048245794110343
200,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048245794110343,0.24688088183844994,0.2702872744539411,0.05303867403314892,0.2695631528964861,0.0556964164976328,0.0654626950429067,0.0647385734854517,0.0093542260208926,0.0066476733143399,0.0032526115859448,0.0,0.7718309859154876,0.0,0.00976653003029727,0.0,0.2048245794110343
201,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2048245794110343,0.24688088183844994,0.2702872744539411,0.05303867403314892,0.2695631528964861,0.0556964164976328,0.0654626950429067,0.0647385734854517,0.0093542260208926,0.0066476733143399,0.0032526115859448,0.0,0.7718309859154876,0.0,0.00976653003029727,0.0,0.2048245794110343
202,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
203,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
204,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
205,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
206,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
207,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
208,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
209,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
210,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
211,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
212,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
213,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
214,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
215,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
216,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
217,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
218,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
219,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
220,LGBM_363700_20260405_160514::363700_rep2_fold0_hebo_roc_auc_cv,LGBM_363700_20260405_160514,363700_rep2_fold0_hebo_roc_auc_cv,363700,LGBM,hebo,roc_auc,binary,,False,cv,0.0,2,0,78,3,3,0.2010527245868887,0.23764761774722884,0.2714387464387464,0.056496168240954985,0.2708689458689459,0.06034482758620676,0.0703860218518577,0.0698162212820572,0.010505698005698,0.0079534662867997,0.0044040835707501,0.0013057929724598,1.045070422535224,0.5116279069767846,0.013224024238103309,0.0046484110885739345,0.2010527245868887
